,金额,商品,支付时间,地点,大类,二级类
1521,3.5,600ml可口可乐,2017/10/17 13:41,B,饮料,碳酸饮料
1525,3.0,600ml可口可乐,2017/10/19 12:29,B,饮料,碳酸饮料
1528,3.5,600ml可口可乐,2017/10/20 12:51,B,饮料,碳酸饮料
1529,3.0,600ml可口可乐,2017/10/20 15:17,B,饮料,碳酸饮料
1531,3.5,600ml可口可乐,2017/10/21 07:39,B,饮料,碳酸饮料
1534,3.5,600ml可口可乐,2017/10/21 18:17,B,饮料,碳酸饮料
1535,3.5,600ml可口可乐,2017/10/22 11:57,B,饮料,碳酸饮料
1538,3.5,600ml可口可乐,2017/10/25 16:11,B,饮料,碳酸饮料
1539,3.5,600ml可口可乐,2017/10/26 10:03,B,饮料,碳酸饮料
1541,3.5,600ml可口可乐,2017/10/27 18:19,B,饮料,碳酸饮料
1544,3.0,600ml可口可乐,2017/10/29 20:44,B,饮料,碳酸饮料
1545,3.5,600ml可口可乐,2017/10/30 13:11,B,饮料,碳酸饮料
1568,3.5,600ml可口可乐,2017/11/13 13:30,B,饮料,碳酸饮料
1571,3.5,600ml可口可乐,2017/11/14 11:32,B,饮料,碳酸饮料
1574,3.5,600ml可口可乐,2017/11/14 19:50,B,饮料,碳酸饮料
1575,3.0,600ml可口可乐,2017/11/15 12:14,B,饮料,碳酸饮料
1577,3.5,600ml可口可乐,2017/11/15 16:21,B,饮料,碳酸饮料
1589,3.5,600ml可口可乐,2017/11/20 16:31,B,饮料,碳酸饮料
1591,3.5,600ml可口可乐,2017/11/20 18:56,B,饮料,碳酸饮料
1593,3.5,600ml可口可乐,2017/12/1 07:40,B,饮料,碳酸饮料
1594,3.5,600ml可口可乐,2017/12/1 15:41,B,饮料,碳酸饮料
1599,3.0,600ml可口可乐,2017/12/2 21:41,B,饮料,碳酸饮料
1602,3.5,600ml可口可乐,2017/12/3 15:06,B,饮料,碳酸饮料
1604,3.5,600ml可口可乐,2017/12/3 19:29,B,饮料,碳酸饮料
1606,3.5,600ml可口可乐,2017/12/4 15:44,B,饮料,碳酸饮料
1613,3.5,600ml可口可乐,2017/12/5 21:32,B,饮料,碳酸饮料
1619,3.5,600ml可口可乐,2017/12/9 19:05,B,饮料,碳酸饮料
1620,3.0,600ml可口可乐,2017/12/10 12:25,B,饮料,碳酸饮料
1626,3.5,600ml可口可乐,2017/12/12 08:56,B,饮料,碳酸饮料
1642,3.5,600ml可口可乐,2017/12/18 22:29,B,饮料,碳酸饮料
1651,4.5,营养快线,2017/1/1 09:41,B,饮料,乳制品
1654,4.0,营养快线,2017/1/3 16:17,B,饮料,乳制品
1655,4.0,营养快线,2017/1/6 17:40,B,饮料,乳制品
1658,5.0,营养快线,2017/1/8 21:24,B,饮料,乳制品
1663,4.5,营养快线,2017/1/9 17:41,B,饮料,乳制品
1667,5.0,营养快线,2017/1/9 23:37,B,饮料,乳制品
1668,5.0,营养快线,2017/1/10 09:45,B,饮料,乳制品
1673,4.0,营养快线,2017/1/10 21:29,B,饮料,乳制品
1674,4.0,营养快线,2017/1/10 22:18,B,饮料,乳制品
1678,4.0,营养快线,2017/1/11 02:38,B,饮料,乳制品
1679,4.0,营养快线,2017/1/11 17:35,B,饮料,乳制品
1686,4.0,营养快线,2017/1/31 23:18,B,饮料,乳制品
1689,4.0,营养快线,2017/2/2 09:02,B,饮料,乳制品
1690,4.0,营养快线,2017/2/2 10:54,B,饮料,乳制品
1696,4.0,营养快线,2017/2/3 11:41,B,饮料,乳制品
1697,4.0,营养快线,2017/2/4 08:12,B,饮料,乳制品
1698,4.0,营养快线,2017/2/4 08:57,B,饮料,乳制品
1702,4.0,营养快线,2017/2/5 12:41,B,饮料,乳制品
1706,4.0,营养快线,2017/2/9 10:25,B,饮料,乳制品
1707,4.0,营养快线,2017/2/9 15:34,B,饮料,乳制品
1710,4.0,营养快线,2017/2/13 13:41,B,饮料,乳制品
1717,4.0,营养快线,2017/2/20 08:38,B,饮料,乳制品
1722,4.0,营养快线,2017/2/23 13:55,B,饮料,乳制品
1727,4.0,营养快线,2017/2/24 16:07,B,饮料,乳制品
1731,4.0,营养快线,2017/2/27 15:57,B,饮料,乳制品
1735,4.0,营养快线,2017/3/28 20:28,B,饮料,乳制品
1738,4.0,营养快线,2017/3/28 20:32,B,饮料,乳制品
1740,4.0,营养快线,2017/3/28 21:18,B,饮料,乳制品
1749,4.0,营养快线,2017/3/29 09:54,B,饮料,乳制品
1752,4.5,营养快线,2017/3/29 13:01,B,饮料,乳制品
1753,4.0,营养快线,2017/3/29 14:41,B,饮料,乳制品
1767,4.0,营养快线,2017/3/29 19:58,B,饮料,乳制品
1768,4.5,营养快线,2017/3/29 20:10,B,饮料,乳制品
1773,4.0,营养快线,2017/3/30 13:24,B,饮料,乳制品
1781,4.0,营养快线,2017/3/30 21:13,B,饮料,乳制品
1782,4.0,营养快线,2017/3/30 21:16,B,饮料,乳制品
1784,5.0,营养快线,2017/3/31 02:44,B,饮料,乳制品
1799,5.0,营养快线,2017/4/4 13:10,B,饮料,乳制品
1805,5.0,营养快线,2017/4/11 17:34,B,饮料,乳制品
1809,4.5,营养快线,2017/4/11 22:33,B,饮料,乳制品
1814,5.0,营养快线,2017/4/13 10:12,B,饮料,乳制品
1828,4.0,营养快线,2017/4/16 16:53,B,饮料,乳制品
1829,5.0,营养快线,2017/4/17 08:29,B,饮料,乳制品
1831,5.0,营养快线,2017/4/17 15:27,B,饮料,乳制品
1834,5.0,营养快线,2017/4/18 11:44,B,饮料,乳制品
1846,4.0,营养快线,2017/4/20 19:10,B,饮料,乳制品
1852,4.0,营养快线,2017/4/22 14:56,B,饮料,乳制品
1857,5.0,营养快线,2017/4/22 20:07,B,饮料,乳制品
1859,4.0,营养快线,2017/4/23 13:46,B,饮料,乳制品
1863,4.0,营养快线,2017/4/25 22:18,B,饮料,乳制品
1866,4.0,营养快线,2017/4/27 08:29,B,饮料,乳制品
1876,5.0,营养快线,2017/4/29 17:35,B,饮料,乳制品
1877,4.0,营养快线,2017/4/29 18:23,B,饮料,乳制品
1882,4.5,营养快线,2017/4/30 16:54,B,饮料,乳制品
1884,4.0,营养快线,2017/5/7 18:07,B,饮料,乳制品
1885,5.0,营养快线,2017/5/8 00:07,B,饮料,乳制品
1887,5.0,营养快线,2017/5/9 13:24,B,饮料,乳制品
1891,4.0,营养快线,2017/5/12 16:29,B,饮料,乳制品
1894,4.5,营养快线,2017/5/13 16:21,B,饮料,乳制品
1901,4.0,营养快线,2017/5/19 12:15,B,饮料,乳制品
1904,5.0,营养快线,2017/5/20 18:01,B,饮料,乳制品
1910,4.5,营养快线,2017/5/23 07:34,B,饮料,乳制品
1919,4.5,营养快线,2017/5/26 19:36,B,饮料,乳制品
1922,4.5,营养快线,2017/5/27 18:34,B,饮料,乳制品
1924,5.0,营养快线,2017/5/29 13:06,B,饮料,乳制品
1927,5.0,营养快线,2017/5/29 21:15,B,饮料,乳制品
1929,5.0,营养快线,2017/5/30 11:59,B,饮料,乳制品
1934,4.0,营养快线,2017/6/1 12:11,B,饮料,乳制品
1936,4.0,营养快线,2017/6/1 21:39,B,饮料,乳制品
1937,4.0,营养快线,2017/6/1 21:42,B,饮料,乳制品
1938,4.0,营养快线,2017/6/1 22:42,B,饮料,乳制品
1942,4.5,营养快线,2017/6/2 12:28,B,饮料,乳制品
1943,4.5,营养快线,2017/6/2 17:15,B,饮料,乳制品
1950,4.0,营养快线,2017/6/4 08:01,B,饮料,乳制品
1951,5.0,营养快线,2017/6/4 08:14,B,饮料,乳制品
1961,4.5,营养快线,2017/6/4 17:52,B,饮料,乳制品
1970,4.0,营养快线,2017/6/5 18:18,B,饮料,乳制品
1971,5.0,营养快线,2017/6/5 19:24,B,饮料,乳制品
1975,4.0,营养快线,2017/6/5 21:35,B,饮料,乳制品
1976,4.0,营养快线,2017/6/5 22:21,B,饮料,乳制品
1980,4.0,营养快线,2017/6/6 14:07,B,饮料,乳制品
1985,4.0,营养快线,2017/6/7 12:07,B,饮料,乳制品
1986,4.5,营养快线,2017/6/7 16:49,B,饮料,乳制品
1988,4.5,营养快线,2017/6/7 20:35,B,饮料,乳制品
1990,5.0,营养快线,2017/6/7 22:33,B,饮料,乳制品
1996,5.0,营养快线,2017/6/8 16:10,B,饮料,乳制品
2006,5.0,营养快线,2017/6/10 18:04,B,饮料,乳制品
2007,4.0,营养快线,2017/6/11 00:00,B,饮料,乳制品
2008,4.0,营养快线,2017/6/11 13:31,B,饮料,乳制品
2009,4.5,营养快线,2017/6/12 10:18,B,饮料,乳制品
2011,4.0,营养快线,2017/6/13 11:06,B,饮料,乳制品
2035,4.0,营养快线,2017/6/20 12:46,B,饮料,乳制品
2036,4.5,营养快线,2017/6/20 15:47,B,饮料,乳制品
2040,4.0,营养快线,2017/6/21 02:49,B,饮料,乳制品
2041,4.0,营养快线,2017/6/21 09:54,B,饮料,乳制品
2043,4.5,营养快线,2017/6/21 12:24,B,饮料,乳制品
2044,4.5,营养快线,2017/6/21 12:28,B,饮料,乳制品
2045,4.5,营养快线,2017/6/21 16:38,B,饮料,乳制品
2048,4.5,营养快线,2017/6/21 21:46,B,饮料,乳制品
2049,4.0,营养快线,2017/6/22 09:23,B,饮料,乳制品
2050,4.0,营养快线,2017/6/22 10:09,B,饮料,乳制品
2052,4.0,营养快线,2017/6/22 17:38,B,饮料,乳制品
2055,4.0,营养快线,2017/6/23 16:57,B,饮料,乳制品
2064,5.0,营养快线,2017/6/24 14:32,B,饮料,乳制品
2066,5.0,营养快线,2017/6/24 16:27,B,饮料,乳制品
2071,4.0,营养快线,2017/6/26 16:05,B,饮料,乳制品
2078,4.0,营养快线,2017/6/27 16:15,B,饮料,乳制品
2084,5.0,营养快线,2017/6/28 09:35,B,饮料,乳制品
2106,5.0,营养快线,2017/6/30 08:15,B,饮料,乳制品
2107,4.5,营养快线,2017/6/30 08:45,B,饮料,乳制品
2128,4.0,营养快线,2017/7/20 17:35,B,饮料,乳制品
2129,4.0,营养快线,2017/7/20 19:33,B,饮料,乳制品
2155,4.0,营养快线,2017/7/27 08:21,B,饮料,乳制品
2162,4.0,营养快线,2017/7/30 11:52,B,饮料,乳制品
2168,4.5,营养快线,2017/7/30 16:52,B,饮料,乳制品
2169,4.0,营养快线,2017/7/30 20:24,B,饮料,乳制品
2178,4.0,营养快线,2017/7/31 14:54,B,饮料,乳制品
2179,4.0,营养快线,2017/7/31 15:20,B,饮料,乳制品
2180,5.0,营养快线,2017/7/31 15:59,B,饮料,乳制品
2181,5.0,营养快线,2017/7/31 18:01,B,饮料,乳制品
2185,4.0,营养快线,2017/7/31 19:04,B,饮料,乳制品
2202,4.5,营养快线,2017/8/2 18:23,B,饮料,乳制品
2206,4.5,营养快线,2017/8/4 09:24,B,饮料,乳制品
2218,4.5,营养快线,2017/8/5 20:12,B,饮料,乳制品
2220,4.0,营养快线,2017/8/5 21:06,B,饮料,乳制品
2229,5.0,营养快线,2017/8/6 17:02,B,饮料,乳制品
2238,4.0,营养快线,2017/8/7 13:26,B,饮料,乳制品
2241,4.0,营养快线,2017/8/8 12:43,B,饮料,乳制品
2243,4.5,营养快线,2017/8/8 15:10,B,饮料,乳制品
2251,4.5,营养快线,2017/8/9 11:07,B,饮料,乳制品
2253,5.0,营养快线,2017/8/9 19:16,B,饮料,乳制品
2255,5.0,营养快线,2017/8/10 21:38,B,饮料,乳制品
2269,4.5,营养快线,2017/8/12 20:17,B,饮料,乳制品
2272,5.0,营养快线,2017/8/13 12:09,B,饮料,乳制品
2275,5.0,营养快线,2017/8/13 13:42,B,饮料,乳制品
2283,4.0,营养快线,2017/8/13 17:41,B,饮料,乳制品
2286,4.0,营养快线,2017/8/13 19:14,B,饮料,乳制品
2294,5.0,营养快线,2017/8/14 20:27,B,饮料,乳制品
2303,5.0,营养快线,2017/8/16 01:55,B,饮料,乳制品
2313,4.5,营养快线,2017/8/17 14:02,B,饮料,乳制品
2339,5.0,营养快线,2017/8/18 14:24,B,饮料,乳制品
2344,4.0,营养快线,2017/8/18 15:57,B,饮料,乳制品
2349,4.5,营养快线,2017/8/18 16:23,B,饮料,乳制品
2353,4.0,营养快线,2017/8/18 17:22,B,饮料,乳制品
2358,4.0,营养快线,2017/8/18 18:04,B,饮料,乳制品
2363,4.0,营养快线,2017/8/18 18:52,B,饮料,乳制品
2367,5.0,营养快线,2017/8/19 11:24,B,饮料,乳制品
2379,5.0,营养快线,2017/8/20 09:57,B,饮料,乳制品
2383,4.0,营养快线,2017/8/20 13:14,B,饮料,乳制品
2393,4.5,营养快线,2017/8/20 17:48,B,饮料,乳制品
2396,4.0,营养快线,2017/8/21 08:11,B,饮料,乳制品
2397,4.0,营养快线,2017/8/21 08:22,B,饮料,乳制品
2407,4.0,营养快线,2017/8/22 12:05,B,饮料,乳制品
2408,4.0,营养快线,2017/8/22 12:07,B,饮料,乳制品
2409,4.0,营养快线,2017/8/22 17:26,B,饮料,乳制品
2413,4.0,营养快线,2017/8/22 17:47,B,饮料,乳制品
2415,4.0,营养快线,2017/8/22 23:05,B,饮料,乳制品
2417,4.0,营养快线,2017/8/23 11:31,B,饮料,乳制品
2418,5.0,营养快线,2017/8/23 17:49,B,饮料,乳制品
2419,5.0,营养快线,2017/8/24 08:30,B,饮料,乳制品
2422,5.0,营养快线,2017/8/24 15:56,B,饮料,乳制品
2423,4.0,营养快线,2017/8/24 17:44,B,饮料,乳制品
2424,4.5,营养快线,2017/8/24 20:43,B,饮料,乳制品
2425,4.0,营养快线,2017/8/24 22:38,B,饮料,乳制品
2426,4.0,营养快线,2017/8/24 23:07,B,饮料,乳制品
2427,4.0,营养快线,2017/8/25 14:58,B,饮料,乳制品
2429,5.0,营养快线,2017/8/25 16:18,B,饮料,乳制品
2434,5.0,营养快线,2017/8/27 09:40,B,饮料,乳制品
2439,4.5,营养快线,2017/8/28 10:29,B,饮料,乳制品
2442,5.0,营养快线,2017/8/28 21:14,B,饮料,乳制品
2450,4.0,营养快线,2017/8/31 17:55,B,饮料,乳制品
2451,4.5,营养快线,2017/8/31 22:00,B,饮料,乳制品
2452,4.0,营养快线,2017/8/31 23:18,B,饮料,乳制品
2454,5.0,营养快线,2017/9/1 09:07,B,饮料,乳制品
2463,4.0,营养快线,2017/9/3 08:32,B,饮料,乳制品
2465,4.0,营养快线,2017/9/3 16:12,B,饮料,乳制品
2480,4.0,营养快线,2017/9/6 15:33,B,饮料,乳制品
2486,4.0,营养快线,2017/9/6 20:40,B,饮料,乳制品
2488,4.0,营养快线,2017/9/6 22:01,B,饮料,乳制品
2490,4.0,营养快线,2017/9/7 07:51,B,饮料,乳制品
2496,4.0,营养快线,2017/9/7 15:38,B,饮料,乳制品
2497,4.0,营养快线,2017/9/7 17:54,B,饮料,乳制品
2502,5.0,营养快线,2017/9/8 10:08,B,饮料,乳制品
2505,4.0,营养快线,2017/9/8 12:31,B,饮料,乳制品
2506,4.0,营养快线,2017/9/8 16:09,B,饮料,乳制品
2520,4.0,营养快线,2017/9/10 10:21,B,饮料,乳制品
2532,4.0,营养快线,2017/9/10 22:41,B,饮料,乳制品
2557,4.0,营养快线,2017/9/14 13:48,B,饮料,乳制品
2562,4.0,营养快线,2017/9/15 09:17,B,饮料,乳制品
2563,4.0,营养快线,2017/9/15 10:35,B,饮料,乳制品
2567,4.0,营养快线,2017/9/15 14:14,B,饮料,乳制品
2573,4.5,营养快线,2017/9/15 16:07,B,饮料,乳制品
2580,5.0,营养快线,2017/9/16 09:47,B,饮料,乳制品
2584,4.0,营养快线,2017/9/16 14:14,B,饮料,乳制品
2585,4.0,营养快线,2017/9/16 15:33,B,饮料,乳制品
2586,4.0,营养快线,2017/9/16 16:23,B,饮料,乳制品
2593,4.0,营养快线,2017/9/17 08:11,B,饮料,乳制品
2599,4.0,营养快线,2017/9/17 13:46,B,饮料,乳制品
2603,4.0,营养快线,2017/9/17 15:45,B,饮料,乳制品
2611,4.0,营养快线,2017/9/18 09:54,B,饮料,乳制品
2614,4.0,营养快线,2017/9/19 08:03,B,饮料,乳制品
2632,4.0,营养快线,2017/9/20 17:21,B,饮料,乳制品
2639,4.0,营养快线,2017/9/21 10:06,B,饮料,乳制品
2640,4.0,营养快线,2017/9/21 10:13,B,饮料,乳制品
2645,4.0,营养快线,2017/9/21 13:59,B,饮料,乳制品
2648,4.0,营养快线,2017/9/21 17:19,B,饮料,乳制品
2657,4.0,营养快线,2017/9/22 16:28,B,饮料,乳制品
2664,5.0,营养快线,2017/9/23 00:48,B,饮料,乳制品
2682,4.0,营养快线,2017/9/24 11:40,B,饮料,乳制品
2684,4.0,营养快线,2017/9/24 18:34,B,饮料,乳制品
2687,4.0,营养快线,2017/9/25 10:13,B,饮料,乳制品
2688,4.0,营养快线,2017/9/25 10:27,B,饮料,乳制品
2696,4.0,营养快线,2017/9/26 15:09,B,饮料,乳制品
2698,4.0,营养快线,2017/9/26 18:35,B,饮料,乳制品
2709,4.0,营养快线,2017/9/27 15:42,B,饮料,乳制品
2715,4.0,营养快线,2017/9/27 17:57,B,饮料,乳制品
2716,4.0,营养快线,2017/9/27 18:27,B,饮料,乳制品
2730,4.0,营养快线,2017/9/28 19:38,B,饮料,乳制品
2743,4.0,营养快线,2017/9/29 16:17,B,饮料,乳制品
2760,4.0,营养快线,2017/10/3 15:25,B,饮料,乳制品
2773,4.5,营养快线,2017/10/6 20:16,B,饮料,乳制品
2784,4.5,营养快线,2017/10/7 20:12,B,饮料,乳制品
2788,4.5,营养快线,2017/10/8 14:28,B,饮料,乳制品
2791,4.5,营养快线,2017/10/8 16:05,B,饮料,乳制品
2793,5.0,营养快线,2017/10/8 16:46,B,饮料,乳制品
2795,4.5,营养快线,2017/10/8 21:00,B,饮料,乳制品
2807,4.0,营养快线,2017/10/10 20:26,B,饮料,乳制品
2809,5.0,营养快线,2017/10/10 21:17,B,饮料,乳制品
2821,4.5,营养快线,2017/10/11 19:59,B,饮料,乳制品
2825,4.0,营养快线,2017/10/11 20:51,B,饮料,乳制品
2826,4.0,营养快线,2017/10/11 21:45,B,饮料,乳制品
2837,4.0,营养快线,2017/10/12 20:40,B,饮料,乳制品
2842,4.5,营养快线,2017/10/12 22:14,B,饮料,乳制品
2844,4.0,营养快线,2017/10/13 16:51,B,饮料,乳制品
2849,4.0,营养快线,2017/10/14 08:04,B,饮料,乳制品
2851,4.0,营养快线,2017/10/14 13:59,B,饮料,乳制品
2855,4.5,营养快线,2017/10/14 19:17,B,饮料,乳制品
2858,4.0,营养快线,2017/10/14 20:44,B,饮料,乳制品
2861,5.0,营养快线,2017/10/14 21:16,B,饮料,乳制品
2862,4.0,营养快线,2017/10/14 23:26,B,饮料,乳制品
2863,4.5,营养快线,2017/10/15 10:19,B,饮料,乳制品
2877,5.0,营养快线,2017/10/16 17:50,B,饮料,乳制品
2879,5.0,营养快线,2017/10/16 22:25,B,饮料,乳制品
2881,5.0,营养快线,2017/10/17 17:31,B,饮料,乳制品
2885,5.0,营养快线,2017/10/17 20:25,B,饮料,乳制品
2893,5.0,营养快线,2017/10/18 17:42,B,饮料,乳制品
2898,4.0,营养快线,2017/10/19 10:21,B,饮料,乳制品
2902,4.0,营养快线,2017/10/19 16:57,B,饮料,乳制品
2909,4.0,营养快线,2017/10/20 12:27,B,饮料,乳制品
2911,5.0,营养快线,2017/10/20 13:07,B,饮料,乳制品
2913,4.0,营养快线,2017/10/20 18:34,B,饮料,乳制品
2920,4.5,营养快线,2017/10/20 21:45,B,饮料,乳制品
2921,5.0,营养快线,2017/10/20 21:47,B,饮料,乳制品
2929,5.0,营养快线,2017/10/21 17:41,B,饮料,乳制品
2930,5.0,营养快线,2017/10/21 19:53,B,饮料,乳制品
2937,4.5,营养快线,2017/10/22 16:07,B,饮料,乳制品
2940,5.0,营养快线,2017/10/22 19:24,B,饮料,乳制品
2942,5.0,营养快线,2017/10/23 10:19,B,饮料,乳制品
2943,5.0,营养快线,2017/10/23 12:20,B,饮料,乳制品
2944,4.5,营养快线,2017/10/23 14:49,B,饮料,乳制品
2945,4.0,营养快线,2017/10/23 19:31,B,饮料,乳制品
2946,5.0,营养快线,2017/10/24 05:00,B,饮料,乳制品
2963,5.0,营养快线,2017/10/25 21:21,B,饮料,乳制品
2977,5.0,营养快线,2017/10/27 08:20,B,饮料,乳制品
2979,5.0,营养快线,2017/10/27 14:25,B,饮料,乳制品
2982,4.0,营养快线,2017/10/27 16:29,B,饮料,乳制品
2992,4.5,营养快线,2017/10/28 11:58,B,饮料,乳制品
2997,5.0,营养快线,2017/10/28 19:03,B,饮料,乳制品
2999,5.0,营养快线,2017/10/28 19:41,B,饮料,乳制品
3004,4.0,营养快线,2017/10/28 19:59,B,饮料,乳制品
3008,5.0,营养快线,2017/10/28 22:03,B,饮料,乳制品
3019,5.0,营养快线,2017/10/29 16:06,B,饮料,乳制品
3021,4.5,营养快线,2017/10/29 17:32,B,饮料,乳制品
3033,5.0,营养快线,2017/10/30 10:14,B,饮料,乳制品
3034,5.0,营养快线,2017/10/30 12:15,B,饮料,乳制品
3037,5.0,营养快线,2017/10/30 18:53,B,饮料,乳制品
3040,5.0,营养快线,2017/10/30 20:28,B,饮料,乳制品
3044,4.5,营养快线,2017/10/31 11:14,B,饮料,乳制品
3046,5.0,营养快线,2017/10/31 21:09,B,饮料,乳制品
3047,4.0,营养快线,2017/11/1 05:29,B,饮料,乳制品
3052,4.0,营养快线,2017/11/1 10:07,B,饮料,乳制品
3053,4.0,营养快线,2017/11/1 10:26,B,饮料,乳制品
3070,4.0,营养快线,2017/11/2 12:37,B,饮料,乳制品
3081,4.0,营养快线,2017/11/3 11:28,B,饮料,乳制品
3090,4.0,营养快线,2017/11/4 12:29,B,饮料,乳制品
3103,4.0,营养快线,2017/11/4 20:08,B,饮料,乳制品
3108,4.5,营养快线,2017/11/5 09:17,B,饮料,乳制品
3117,4.0,营养快线,2017/11/5 15:01,B,饮料,乳制品
3120,4.0,营养快线,2017/11/5 16:36,B,饮料,乳制品
3137,4.0,营养快线,2017/11/6 19:41,B,饮料,乳制品
3147,4.0,营养快线,2017/11/7 12:00,B,饮料,乳制品
3154,4.0,营养快线,2017/11/7 18:41,B,饮料,乳制品
3159,4.0,营养快线,2017/11/8 07:58,B,饮料,乳制品
3171,4.0,营养快线,2017/11/8 16:40,B,饮料,乳制品
3172,5.0,营养快线,2017/11/8 17:12,B,饮料,乳制品
3174,4.0,营养快线,2017/11/8 17:58,B,饮料,乳制品
3175,4.0,营养快线,2017/11/8 18:05,B,饮料,乳制品
3183,4.0,营养快线,2017/11/9 08:12,B,饮料,乳制品
3188,5.0,营养快线,2017/11/9 10:59,B,饮料,乳制品
3193,4.0,营养快线,2017/11/9 15:17,B,饮料,乳制品
3197,4.0,营养快线,2017/11/9 18:04,B,饮料,乳制品
3205,4.0,营养快线,2017/11/11 11:25,B,饮料,乳制品
3212,4.0,营养快线,2017/11/11 15:33,B,饮料,乳制品
3214,4.0,营养快线,2017/11/11 16:57,B,饮料,乳制品
3217,4.0,营养快线,2017/11/11 19:21,B,饮料,乳制品
3222,4.0,营养快线,2017/11/11 20:29,B,饮料,乳制品
3229,4.0,营养快线,2017/11/12 08:57,B,饮料,乳制品
3230,4.0,营养快线,2017/11/12 09:04,B,饮料,乳制品
3236,4.0,营养快线,2017/11/12 12:24,B,饮料,乳制品
3243,4.0,营养快线,2017/11/12 17:38,B,饮料,乳制品
3245,4.5,营养快线,2017/11/12 22:12,B,饮料,乳制品
3251,4.0,营养快线,2017/11/13 08:58,B,饮料,乳制品
3259,4.0,营养快线,2017/11/13 15:07,B,饮料,乳制品
3267,4.5,营养快线,2017/11/13 16:52,B,饮料,乳制品
3272,4.0,营养快线,2017/11/13 19:14,B,饮料,乳制品
3286,4.0,营养快线,2017/11/14 16:19,B,饮料,乳制品
3287,4.0,营养快线,2017/11/14 16:22,B,饮料,乳制品
3292,4.0,营养快线,2017/11/14 18:38,B,饮料,乳制品
3295,4.0,营养快线,2017/11/14 19:27,B,饮料,乳制品
3296,4.0,营养快线,2017/11/14 19:44,B,饮料,乳制品
3298,4.0,营养快线,2017/11/14 20:08,B,饮料,乳制品
3301,4.0,营养快线,2017/11/15 01:48,B,饮料,乳制品
3304,4.0,营养快线,2017/11/15 09:42,B,饮料,乳制品
3305,4.0,营养快线,2017/11/15 10:28,B,饮料,乳制品
3307,4.0,营养快线,2017/11/15 12:24,B,饮料,乳制品
3315,4.0,营养快线,2017/11/15 17:34,B,饮料,乳制品
3327,4.0,营养快线,2017/11/16 10:46,B,饮料,乳制品
3354,4.0,营养快线,2017/11/17 18:27,B,饮料,乳制品
3365,4.0,营养快线,2017/11/18 14:33,B,饮料,乳制品
3379,4.0,营养快线,2017/11/18 19:27,B,饮料,乳制品
3383,4.0,营养快线,2017/11/19 08:16,B,饮料,乳制品
3384,4.0,营养快线,2017/11/19 08:39,B,饮料,乳制品
3389,4.0,营养快线,2017/11/19 10:05,B,饮料,乳制品
3392,4.0,营养快线,2017/11/19 12:32,B,饮料,乳制品
3397,4.0,营养快线,2017/11/19 16:41,B,饮料,乳制品
3409,4.0,营养快线,2017/11/20 09:14,B,饮料,乳制品
3411,4.0,营养快线,2017/11/20 09:38,B,饮料,乳制品
3416,4.0,营养快线,2017/11/20 13:07,B,饮料,乳制品
3417,4.0,营养快线,2017/11/20 13:44,B,饮料,乳制品
3419,4.0,营养快线,2017/11/20 13:54,B,饮料,乳制品
3421,5.0,营养快线,2017/11/20 14:16,B,饮料,乳制品
3426,4.0,营养快线,2017/11/20 15:43,B,饮料,乳制品
3430,4.5,营养快线,2017/11/20 16:54,B,饮料,乳制品
3432,4.0,营养快线,2017/11/20 17:53,B,饮料,乳制品
3433,4.0,营养快线,2017/11/20 17:54,B,饮料,乳制品
3439,4.0,营养快线,2017/11/20 19:20,B,饮料,乳制品
3440,4.0,营养快线,2017/11/20 19:23,B,饮料,乳制品
3442,4.0,营养快线,2017/11/20 19:47,B,饮料,乳制品
3444,4.0,营养快线,2017/11/20 22:17,B,饮料,乳制品
3446,4.0,营养快线,2017/11/21 15:39,B,饮料,乳制品
3448,4.0,营养快线,2017/11/21 19:57,B,饮料,乳制品
3449,4.0,营养快线,2017/11/21 20:56,B,饮料,乳制品
3458,4.0,营养快线,2017/11/28 19:47,B,饮料,乳制品
3465,4.0,营养快线,2017/12/1 11:37,B,饮料,乳制品
3466,5.0,营养快线,2017/12/1 12:10,B,饮料,乳制品
3467,5.0,营养快线,2017/12/1 12:11,B,饮料,乳制品
3468,4.0,营养快线,2017/12/1 14:26,B,饮料,乳制品
3497,4.0,营养快线,2017/12/3 19:55,B,饮料,乳制品
3498,5.0,营养快线,2017/12/3 20:56,B,饮料,乳制品
