,金额,商品,支付时间,地点,大类,二级类
1979,4.5,营养快线,2017/6/6 08:04,C,饮料,乳制品
1982,4.0,营养快线,2017/6/6 21:04,C,饮料,乳制品
1984,4.0,营养快线,2017/6/7 11:50,C,饮料,乳制品
1987,5.0,营养快线,2017/6/7 17:57,C,饮料,乳制品
1989,5.0,营养快线,2017/6/7 22:08,C,饮料,乳制品
1993,4.0,营养快线,2017/6/8 07:55,C,饮料,乳制品
1995,5.0,营养快线,2017/6/8 09:52,C,饮料,乳制品
1999,4.0,营养快线,2017/6/9 21:42,C,饮料,乳制品
2000,4.0,营养快线,2017/6/9 21:48,C,饮料,乳制品
2005,5.0,营养快线,2017/6/10 17:22,C,饮料,乳制品
2010,4.0,营养快线,2017/6/13 08:51,C,饮料,乳制品
2014,4.0,营养快线,2017/6/14 01:35,C,饮料,乳制品
2016,4.5,营养快线,2017/6/15 12:06,C,饮料,乳制品
2020,4.5,营养快线,2017/6/16 00:17,C,饮料,乳制品
2021,4.5,营养快线,2017/6/16 00:40,C,饮料,乳制品
2023,4.0,营养快线,2017/6/17 00:02,C,饮料,乳制品
2026,4.0,营养快线,2017/6/17 10:29,C,饮料,乳制品
2030,4.0,营养快线,2017/6/18 16:47,C,饮料,乳制品
2033,4.0,营养快线,2017/6/19 14:13,C,饮料,乳制品
2034,5.0,营养快线,2017/6/20 03:53,C,饮料,乳制品
2037,4.5,营养快线,2017/6/20 23:19,C,饮料,乳制品
2039,4.0,营养快线,2017/6/21 02:45,C,饮料,乳制品
2042,4.0,营养快线,2017/6/21 12:14,C,饮料,乳制品
2046,5.0,营养快线,2017/6/21 21:11,C,饮料,乳制品
2047,4.5,营养快线,2017/6/21 21:31,C,饮料,乳制品
2051,4.0,营养快线,2017/6/22 10:09,C,饮料,乳制品
2067,4.5,营养快线,2017/6/25 18:43,C,饮料,乳制品
2068,4.0,营养快线,2017/6/26 01:33,C,饮料,乳制品
2076,4.5,营养快线,2017/6/27 14:45,C,饮料,乳制品
2080,4.5,营养快线,2017/6/27 22:12,C,饮料,乳制品
2081,4.5,营养快线,2017/6/27 22:13,C,饮料,乳制品
2083,5.0,营养快线,2017/6/28 09:20,C,饮料,乳制品
2098,5.0,营养快线,2017/6/29 18:17,C,饮料,乳制品
2104,5.0,营养快线,2017/6/30 07:36,C,饮料,乳制品
2105,5.0,营养快线,2017/6/30 08:11,C,饮料,乳制品
2108,4.5,营养快线,2017/6/30 17:52,C,饮料,乳制品
2109,4.0,营养快线,2017/6/30 20:52,C,饮料,乳制品
2110,4.0,营养快线,2017/6/30 20:53,C,饮料,乳制品
2111,4.0,营养快线,2017/6/30 23:56,C,饮料,乳制品
2115,4.0,营养快线,2017/7/4 08:00,C,饮料,乳制品
2116,5.0,营养快线,2017/7/4 19:33,C,饮料,乳制品
2117,5.0,营养快线,2017/7/5 12:17,C,饮料,乳制品
2120,4.0,营养快线,2017/7/7 20:30,C,饮料,乳制品
2122,4.0,营养快线,2017/7/8 09:04,C,饮料,乳制品
2126,5.0,营养快线,2017/7/19 14:14,C,饮料,乳制品
2127,4.0,营养快线,2017/7/20 16:58,C,饮料,乳制品
2134,4.0,营养快线,2017/7/23 16:20,C,饮料,乳制品
2135,4.0,营养快线,2017/7/24 10:23,C,饮料,乳制品
2136,4.0,营养快线,2017/7/24 12:47,C,饮料,乳制品
2137,4.0,营养快线,2017/7/24 14:00,C,饮料,乳制品
2139,4.0,营养快线,2017/7/24 14:58,C,饮料,乳制品
2143,4.5,营养快线,2017/7/25 08:34,C,饮料,乳制品
2149,4.0,营养快线,2017/7/26 09:49,C,饮料,乳制品
2152,4.5,营养快线,2017/7/26 18:30,C,饮料,乳制品
2154,4.5,营养快线,2017/7/26 20:14,C,饮料,乳制品
2156,4.5,营养快线,2017/7/27 17:20,C,饮料,乳制品
2159,5.0,营养快线,2017/7/28 16:11,C,饮料,乳制品
2160,5.0,营养快线,2017/7/28 16:25,C,饮料,乳制品
2165,4.0,营养快线,2017/7/30 14:23,C,饮料,乳制品
2175,4.0,营养快线,2017/7/31 11:36,C,饮料,乳制品
2183,4.0,营养快线,2017/7/31 18:04,C,饮料,乳制品
2203,4.5,营养快线,2017/8/3 18:29,C,饮料,乳制品
2205,4.5,营养快线,2017/8/4 09:13,C,饮料,乳制品
2207,4.5,营养快线,2017/8/4 11:54,C,饮料,乳制品
2211,5.0,营养快线,2017/8/4 17:52,C,饮料,乳制品
2215,4.5,营养快线,2017/8/5 14:15,C,饮料,乳制品
2222,4.0,营养快线,2017/8/6 08:52,C,饮料,乳制品
2226,4.5,营养快线,2017/8/6 12:50,C,饮料,乳制品
2233,4.5,营养快线,2017/8/6 19:32,C,饮料,乳制品
2236,5.0,营养快线,2017/8/7 10:09,C,饮料,乳制品
2240,4.0,营养快线,2017/8/8 08:57,C,饮料,乳制品
2244,4.0,营养快线,2017/8/8 16:42,C,饮料,乳制品
2247,5.0,营养快线,2017/8/8 21:13,C,饮料,乳制品
2249,4.5,营养快线,2017/8/9 09:07,C,饮料,乳制品
2268,5.0,营养快线,2017/8/12 18:25,C,饮料,乳制品
2279,4.5,营养快线,2017/8/13 16:36,C,饮料,乳制品
2280,5.0,营养快线,2017/8/13 17:05,C,饮料,乳制品
2287,5.0,营养快线,2017/8/13 20:14,C,饮料,乳制品
2288,4.0,营养快线,2017/8/14 13:53,C,饮料,乳制品
2292,4.5,营养快线,2017/8/14 17:36,C,饮料,乳制品
2293,5.0,营养快线,2017/8/14 18:39,C,饮料,乳制品
2297,4.5,营养快线,2017/8/15 08:57,C,饮料,乳制品
2304,5.0,营养快线,2017/8/16 13:12,C,饮料,乳制品
2305,4.5,营养快线,2017/8/16 13:13,C,饮料,乳制品
2306,4.0,营养快线,2017/8/16 15:40,C,饮料,乳制品
2309,4.0,营养快线,2017/8/16 19:08,C,饮料,乳制品
2335,4.0,营养快线,2017/8/18 01:24,C,饮料,乳制品
2336,5.0,营养快线,2017/8/18 05:52,C,饮料,乳制品
2347,4.0,营养快线,2017/8/18 16:04,C,饮料,乳制品
2375,4.5,营养快线,2017/8/20 00:00,C,饮料,乳制品
2378,5.0,营养快线,2017/8/20 09:25,C,饮料,乳制品
2390,4.0,营养快线,2017/8/20 16:15,C,饮料,乳制品
2398,5.0,营养快线,2017/8/21 12:32,C,饮料,乳制品
2402,4.5,营养快线,2017/8/21 19:03,C,饮料,乳制品
2410,4.5,营养快线,2017/8/22 17:39,C,饮料,乳制品
2411,4.5,营养快线,2017/8/22 17:42,C,饮料,乳制品
2420,5.0,营养快线,2017/8/24 14:00,C,饮料,乳制品
2421,5.0,营养快线,2017/8/24 15:32,C,饮料,乳制品
2432,4.0,营养快线,2017/8/26 20:35,C,饮料,乳制品
2455,4.0,营养快线,2017/9/1 11:23,C,饮料,乳制品
2459,4.0,营养快线,2017/9/2 17:05,C,饮料,乳制品
2461,4.0,营养快线,2017/9/2 18:16,C,饮料,乳制品
2471,4.0,营养快线,2017/9/4 11:08,C,饮料,乳制品
2473,4.0,营养快线,2017/9/4 23:26,C,饮料,乳制品
2474,5.0,营养快线,2017/9/5 10:57,C,饮料,乳制品
2489,4.5,营养快线,2017/9/7 07:43,C,饮料,乳制品
2513,5.0,营养快线,2017/9/9 14:05,C,饮料,乳制品
2515,4.0,营养快线,2017/9/9 17:28,C,饮料,乳制品
2521,4.5,营养快线,2017/9/10 12:03,C,饮料,乳制品
2529,4.0,营养快线,2017/9/10 21:20,C,饮料,乳制品
2530,4.0,营养快线,2017/9/10 22:18,C,饮料,乳制品
2538,4.0,营养快线,2017/9/11 19:49,C,饮料,乳制品
2541,4.0,营养快线,2017/9/12 14:33,C,饮料,乳制品
2555,4.0,营养快线,2017/9/14 09:22,C,饮料,乳制品
2566,4.0,营养快线,2017/9/15 14:02,C,饮料,乳制品
2572,5.0,营养快线,2017/9/15 15:02,C,饮料,乳制品
2589,4.0,营养快线,2017/9/16 17:05,C,饮料,乳制品
2595,4.5,营养快线,2017/9/17 11:37,C,饮料,乳制品
2597,4.0,营养快线,2017/9/17 12:01,C,饮料,乳制品
2600,4.0,营养快线,2017/9/17 13:59,C,饮料,乳制品
2602,4.5,营养快线,2017/9/17 14:19,C,饮料,乳制品
2608,4.0,营养快线,2017/9/17 20:09,C,饮料,乳制品
2609,5.0,营养快线,2017/9/18 07:41,C,饮料,乳制品
2623,4.0,营养快线,2017/9/20 13:29,C,饮料,乳制品
2628,4.0,营养快线,2017/9/20 15:30,C,饮料,乳制品
2629,4.0,营养快线,2017/9/20 16:34,C,饮料,乳制品
2630,4.0,营养快线,2017/9/20 16:45,C,饮料,乳制品
2638,4.0,营养快线,2017/9/21 09:31,C,饮料,乳制品
2641,5.0,营养快线,2017/9/21 10:18,C,饮料,乳制品
2649,4.0,营养快线,2017/9/21 17:46,C,饮料,乳制品
2658,4.5,营养快线,2017/9/22 16:47,C,饮料,乳制品
2663,4.0,营养快线,2017/9/22 21:18,C,饮料,乳制品
2671,5.0,营养快线,2017/9/23 14:06,C,饮料,乳制品
2673,4.0,营养快线,2017/9/23 15:21,C,饮料,乳制品
2675,4.0,营养快线,2017/9/23 16:17,C,饮料,乳制品
2676,5.0,营养快线,2017/9/23 17:34,C,饮料,乳制品
2686,4.0,营养快线,2017/9/25 08:55,C,饮料,乳制品
2689,4.0,营养快线,2017/9/25 11:14,C,饮料,乳制品
2690,5.0,营养快线,2017/9/25 11:16,C,饮料,乳制品
2692,4.0,营养快线,2017/9/25 16:51,C,饮料,乳制品
2695,4.0,营养快线,2017/9/26 11:00,C,饮料,乳制品
2701,4.0,营养快线,2017/9/27 09:01,C,饮料,乳制品
2705,4.0,营养快线,2017/9/27 11:38,C,饮料,乳制品
2726,5.0,营养快线,2017/9/28 12:54,C,饮料,乳制品
2727,4.0,营养快线,2017/9/28 13:37,C,饮料,乳制品
2731,5.0,营养快线,2017/9/28 22:54,C,饮料,乳制品
2749,4.0,营养快线,2017/9/30 10:00,C,饮料,乳制品
2757,4.0,营养快线,2017/10/1 12:18,C,饮料,乳制品
2759,4.0,营养快线,2017/10/2 12:07,C,饮料,乳制品
2761,4.0,营养快线,2017/10/3 17:30,C,饮料,乳制品
2762,4.0,营养快线,2017/10/3 17:49,C,饮料,乳制品
2764,4.0,营养快线,2017/10/4 15:25,C,饮料,乳制品
2766,4.0,营养快线,2017/10/4 19:12,C,饮料,乳制品
2767,4.0,营养快线,2017/10/4 22:13,C,饮料,乳制品
2780,5.0,营养快线,2017/10/7 11:54,C,饮料,乳制品
2782,4.0,营养快线,2017/10/7 14:50,C,饮料,乳制品
2783,5.0,营养快线,2017/10/7 20:08,C,饮料,乳制品
2785,4.0,营养快线,2017/10/7 23:06,C,饮料,乳制品
2786,4.0,营养快线,2017/10/7 23:16,C,饮料,乳制品
2789,4.0,营养快线,2017/10/8 14:51,C,饮料,乳制品
2796,5.0,营养快线,2017/10/9 00:32,C,饮料,乳制品
2798,5.0,营养快线,2017/10/10 01:25,C,饮料,乳制品
2799,5.0,营养快线,2017/10/10 15:56,C,饮料,乳制品
2801,4.5,营养快线,2017/10/10 17:18,C,饮料,乳制品
2802,4.5,营养快线,2017/10/10 17:24,C,饮料,乳制品
2805,4.0,营养快线,2017/10/10 20:13,C,饮料,乳制品
2808,4.5,营养快线,2017/10/10 20:59,C,饮料,乳制品
2811,4.5,营养快线,2017/10/10 22:06,C,饮料,乳制品
2817,4.0,营养快线,2017/10/11 13:35,C,饮料,乳制品
2818,4.0,营养快线,2017/10/11 15:05,C,饮料,乳制品
2828,4.5,营养快线,2017/10/12 07:40,C,饮料,乳制品
2829,5.0,营养快线,2017/10/12 12:48,C,饮料,乳制品
2831,4.5,营养快线,2017/10/12 13:11,C,饮料,乳制品
2833,4.5,营养快线,2017/10/12 15:17,C,饮料,乳制品
2834,4.0,营养快线,2017/10/12 15:35,C,饮料,乳制品
2848,5.0,营养快线,2017/10/14 07:56,C,饮料,乳制品
2850,4.5,营养快线,2017/10/14 09:11,C,饮料,乳制品
2853,4.0,营养快线,2017/10/14 17:42,C,饮料,乳制品
2873,4.5,营养快线,2017/10/15 21:47,C,饮料,乳制品
2884,4.5,营养快线,2017/10/17 18:33,C,饮料,乳制品
2888,4.0,营养快线,2017/10/17 21:28,C,饮料,乳制品
2890,5.0,营养快线,2017/10/18 16:44,C,饮料,乳制品
2896,5.0,营养快线,2017/10/18 18:31,C,饮料,乳制品
2899,4.5,营养快线,2017/10/19 12:19,C,饮料,乳制品
2900,5.0,营养快线,2017/10/19 12:48,C,饮料,乳制品
2903,5.0,营养快线,2017/10/19 17:40,C,饮料,乳制品
2904,4.0,营养快线,2017/10/19 18:11,C,饮料,乳制品
2905,5.0,营养快线,2017/10/19 19:39,C,饮料,乳制品
2916,5.0,营养快线,2017/10/20 20:16,C,饮料,乳制品
2922,4.5,营养快线,2017/10/20 21:50,C,饮料,乳制品
2926,4.0,营养快线,2017/10/21 13:26,C,饮料,乳制品
2935,5.0,营养快线,2017/10/21 22:02,C,饮料,乳制品
2941,4.0,营养快线,2017/10/22 21:57,C,饮料,乳制品
2947,5.0,营养快线,2017/10/24 05:30,C,饮料,乳制品
2951,4.5,营养快线,2017/10/24 17:31,C,饮料,乳制品
2956,5.0,营养快线,2017/10/24 22:52,C,饮料,乳制品
2958,4.0,营养快线,2017/10/25 07:53,C,饮料,乳制品
2964,4.0,营养快线,2017/10/26 12:07,C,饮料,乳制品
2968,4.5,营养快线,2017/10/26 17:47,C,饮料,乳制品
2978,5.0,营养快线,2017/10/27 09:01,C,饮料,乳制品
2980,5.0,营养快线,2017/10/27 14:41,C,饮料,乳制品
2988,5.0,营养快线,2017/10/27 21:15,C,饮料,乳制品
3009,4.0,营养快线,2017/10/28 22:09,C,饮料,乳制品
3012,4.5,营养快线,2017/10/29 13:03,C,饮料,乳制品
3014,4.5,营养快线,2017/10/29 14:49,C,饮料,乳制品
3026,5.0,营养快线,2017/10/29 19:49,C,饮料,乳制品
3035,4.0,营养快线,2017/10/30 15:32,C,饮料,乳制品
3039,5.0,营养快线,2017/10/30 19:56,C,饮料,乳制品
3051,4.0,营养快线,2017/11/1 09:59,C,饮料,乳制品
3064,4.0,营养快线,2017/11/1 19:35,C,饮料,乳制品
3068,4.0,营养快线,2017/11/2 05:26,C,饮料,乳制品
3071,4.0,营养快线,2017/11/2 12:42,C,饮料,乳制品
3076,4.5,营养快线,2017/11/2 15:58,C,饮料,乳制品
3079,4.0,营养快线,2017/11/3 08:10,C,饮料,乳制品
3082,4.0,营养快线,2017/11/3 11:49,C,饮料,乳制品
3085,5.0,营养快线,2017/11/3 15:25,C,饮料,乳制品
3088,5.0,营养快线,2017/11/4 08:41,C,饮料,乳制品
3089,4.0,营养快线,2017/11/4 12:14,C,饮料,乳制品
3095,4.0,营养快线,2017/11/4 16:46,C,饮料,乳制品
3098,4.5,营养快线,2017/11/4 18:15,C,饮料,乳制品
3107,4.0,营养快线,2017/11/5 09:02,C,饮料,乳制品
3115,5.0,营养快线,2017/11/5 14:25,C,饮料,乳制品
3121,4.0,营养快线,2017/11/5 17:05,C,饮料,乳制品
3122,4.0,营养快线,2017/11/5 18:09,C,饮料,乳制品
3125,4.5,营养快线,2017/11/5 19:47,C,饮料,乳制品
3126,4.0,营养快线,2017/11/5 20:12,C,饮料,乳制品
3128,5.0,营养快线,2017/11/5 22:03,C,饮料,乳制品
3129,4.0,营养快线,2017/11/6 08:42,C,饮料,乳制品
3130,4.0,营养快线,2017/11/6 09:19,C,饮料,乳制品
3131,4.0,营养快线,2017/11/6 12:06,C,饮料,乳制品
3134,4.0,营养快线,2017/11/6 15:06,C,饮料,乳制品
3139,4.0,营养快线,2017/11/7 08:46,C,饮料,乳制品
3143,4.0,营养快线,2017/11/7 09:59,C,饮料,乳制品
3144,4.0,营养快线,2017/11/7 10:47,C,饮料,乳制品
3149,4.0,营养快线,2017/11/7 14:19,C,饮料,乳制品
3151,4.0,营养快线,2017/11/7 15:03,C,饮料,乳制品
3152,4.0,营养快线,2017/11/7 15:52,C,饮料,乳制品
3166,4.0,营养快线,2017/11/8 15:28,C,饮料,乳制品
3180,4.0,营养快线,2017/11/8 20:02,C,饮料,乳制品
3189,4.0,营养快线,2017/11/9 11:19,C,饮料,乳制品
3207,4.0,营养快线,2017/11/11 12:45,C,饮料,乳制品
3216,4.0,营养快线,2017/11/11 17:51,C,饮料,乳制品
3218,4.5,营养快线,2017/11/11 19:36,C,饮料,乳制品
3219,5.0,营养快线,2017/11/11 19:41,C,饮料,乳制品
3228,4.0,营养快线,2017/11/12 08:56,C,饮料,乳制品
3231,4.0,营养快线,2017/11/12 09:28,C,饮料,乳制品
3244,4.0,营养快线,2017/11/12 20:15,C,饮料,乳制品
3248,4.0,营养快线,2017/11/13 03:07,C,饮料,乳制品
3270,4.0,营养快线,2017/11/13 18:55,C,饮料,乳制品
3277,5.0,营养快线,2017/11/14 11:39,C,饮料,乳制品
3278,4.0,营养快线,2017/11/14 11:59,C,饮料,乳制品
3280,4.0,营养快线,2017/11/14 12:32,C,饮料,乳制品
3281,4.0,营养快线,2017/11/14 12:37,C,饮料,乳制品
3302,4.0,营养快线,2017/11/15 09:08,C,饮料,乳制品
3311,4.0,营养快线,2017/11/15 14:47,C,饮料,乳制品
3317,4.5,营养快线,2017/11/15 20:04,C,饮料,乳制品
3332,4.0,营养快线,2017/11/16 15:16,C,饮料,乳制品
3333,4.0,营养快线,2017/11/16 15:20,C,饮料,乳制品
3337,4.0,营养快线,2017/11/16 17:03,C,饮料,乳制品
3340,4.5,营养快线,2017/11/16 22:05,C,饮料,乳制品
3346,4.0,营养快线,2017/11/17 13:00,C,饮料,乳制品
3370,4.0,营养快线,2017/11/18 17:44,C,饮料,乳制品
3375,4.0,营养快线,2017/11/18 17:57,C,饮料,乳制品
3382,4.0,营养快线,2017/11/19 08:14,C,饮料,乳制品
3390,5.0,营养快线,2017/11/19 11:33,C,饮料,乳制品
3391,4.0,营养快线,2017/11/19 12:31,C,饮料,乳制品
3395,4.0,营养快线,2017/11/19 15:18,C,饮料,乳制品
3412,4.0,营养快线,2017/11/20 09:57,C,饮料,乳制品
3427,4.0,营养快线,2017/11/20 16:34,C,饮料,乳制品
3457,4.0,营养快线,2017/11/28 19:31,C,饮料,乳制品
3493,4.0,营养快线,2017/12/3 13:26,C,饮料,乳制品
3496,4.0,营养快线,2017/12/3 17:02,C,饮料,乳制品
3504,4.0,营养快线,2017/12/4 07:56,C,饮料,乳制品
3505,4.0,营养快线,2017/12/4 08:03,C,饮料,乳制品
3511,4.5,营养快线,2017/12/4 17:10,C,饮料,乳制品
3513,4.0,营养快线,2017/12/4 18:22,C,饮料,乳制品
3514,4.0,营养快线,2017/12/4 19:05,C,饮料,乳制品
3520,4.0,营养快线,2017/12/4 20:57,C,饮料,乳制品
3525,4.0,营养快线,2017/12/5 09:53,C,饮料,乳制品
3526,4.5,营养快线,2017/12/5 12:08,C,饮料,乳制品
3527,4.5,营养快线,2017/12/5 16:32,C,饮料,乳制品
3540,4.0,营养快线,2017/12/7 00:25,C,饮料,乳制品
3550,4.0,营养快线,2017/12/7 22:42,C,饮料,乳制品
3557,4.0,营养快线,2017/12/8 20:22,C,饮料,乳制品
3565,4.0,营养快线,2017/12/9 15:33,C,饮料,乳制品
3567,4.0,营养快线,2017/12/9 17:40,C,饮料,乳制品
3577,4.0,营养快线,2017/12/10 11:47,C,饮料,乳制品
3578,4.0,营养快线,2017/12/10 11:51,C,饮料,乳制品
3583,5.0,营养快线,2017/12/10 17:31,C,饮料,乳制品
3584,5.0,营养快线,2017/12/10 17:33,C,饮料,乳制品
3588,4.5,营养快线,2017/12/11 00:28,C,饮料,乳制品
3589,4.0,营养快线,2017/12/11 00:32,C,饮料,乳制品
3602,4.5,营养快线,2017/12/11 16:05,C,饮料,乳制品
3603,4.5,营养快线,2017/12/11 16:08,C,饮料,乳制品
3607,4.0,营养快线,2017/12/11 16:42,C,饮料,乳制品
3610,5.0,营养快线,2017/12/11 22:15,C,饮料,乳制品
3612,4.0,营养快线,2017/12/12 03:01,C,饮料,乳制品
3621,4.0,营养快线,2017/12/12 20:10,C,饮料,乳制品
3623,4.0,营养快线,2017/12/13 10:16,C,饮料,乳制品
3625,4.5,营养快线,2017/12/13 18:29,C,饮料,乳制品
3627,4.0,营养快线,2017/12/13 20:59,C,饮料,乳制品
3631,4.0,营养快线,2017/12/14 12:26,C,饮料,乳制品
3643,4.0,营养快线,2017/12/15 13:51,C,饮料,乳制品
3644,4.0,营养快线,2017/12/15 14:36,C,饮料,乳制品
3646,5.0,营养快线,2017/12/15 15:48,C,饮料,乳制品
3648,4.0,营养快线,2017/12/15 16:41,C,饮料,乳制品
3649,4.0,营养快线,2017/12/15 18:20,C,饮料,乳制品
3651,4.0,营养快线,2017/12/15 19:20,C,饮料,乳制品
3656,4.0,营养快线,2017/12/15 21:05,C,饮料,乳制品
3660,4.0,营养快线,2017/12/15 22:49,C,饮料,乳制品
3662,4.0,营养快线,2017/12/16 06:03,C,饮料,乳制品
3669,4.0,营养快线,2017/12/16 14:45,C,饮料,乳制品
3670,4.0,营养快线,2017/12/16 15:45,C,饮料,乳制品
3674,4.0,营养快线,2017/12/16 17:27,C,饮料,乳制品
3675,4.0,营养快线,2017/12/16 17:33,C,饮料,乳制品
3680,4.0,营养快线,2017/12/16 21:43,C,饮料,乳制品
3683,4.0,营养快线,2017/12/16 22:28,C,饮料,乳制品
3685,4.0,营养快线,2017/12/17 00:05,C,饮料,乳制品
3686,4.0,营养快线,2017/12/17 08:09,C,饮料,乳制品
3687,4.0,营养快线,2017/12/17 08:11,C,饮料,乳制品
3699,4.0,营养快线,2017/12/18 00:54,C,饮料,乳制品
3704,4.0,营养快线,2017/12/18 03:40,C,饮料,乳制品
3720,4.0,营养快线,2017/12/18 14:37,C,饮料,乳制品
3724,4.0,营养快线,2017/12/18 16:06,C,饮料,乳制品
3737,5.0,营养快线,2017/12/19 00:04,C,饮料,乳制品
3743,4.0,营养快线,2017/12/19 10:52,C,饮料,乳制品
3744,4.0,营养快线,2017/12/19 11:16,C,饮料,乳制品
3749,4.5,营养快线,2017/12/19 15:28,C,饮料,乳制品
3750,4.5,营养快线,2017/12/19 15:29,C,饮料,乳制品
3762,4.5,营养快线,2017/12/20 15:44,C,饮料,乳制品
3763,4.5,营养快线,2017/12/20 15:45,C,饮料,乳制品
3774,4.0,营养快线,2017/12/21 19:20,C,饮料,乳制品
3777,4.0,营养快线,2017/12/21 23:31,C,饮料,乳制品
3782,5.0,营养快线,2017/12/22 15:11,C,饮料,乳制品
3789,4.0,营养快线,2017/12/22 21:11,C,饮料,乳制品
3790,4.0,营养快线,2017/12/22 21:48,C,饮料,乳制品
3793,5.0,营养快线,2017/12/22 22:33,C,饮料,乳制品
3798,5.0,营养快线,2017/12/23 18:57,C,饮料,乳制品
3801,5.0,营养快线,2017/12/23 20:37,C,饮料,乳制品
3802,5.0,营养快线,2017/12/23 21:21,C,饮料,乳制品
3804,5.0,营养快线,2017/12/24 08:02,C,饮料,乳制品
3809,5.0,营养快线,2017/12/24 15:23,C,饮料,乳制品
3815,4.5,营养快线,2017/12/25 07:55,C,饮料,乳制品
3817,4.0,营养快线,2017/12/25 10:33,C,饮料,乳制品
3818,4.0,营养快线,2017/12/25 14:48,C,饮料,乳制品
3823,4.0,营养快线,2017/12/25 20:31,C,饮料,乳制品
3825,4.0,营养快线,2017/12/25 20:36,C,饮料,乳制品
3828,5.0,营养快线,2017/12/25 22:07,C,饮料,乳制品
3829,5.0,营养快线,2017/12/25 22:08,C,饮料,乳制品
3830,4.5,营养快线,2017/12/25 22:31,C,饮料,乳制品
3831,4.5,营养快线,2017/12/25 23:35,C,饮料,乳制品
3843,4.0,营养快线,2017/12/27 14:54,C,饮料,乳制品
3853,4.5,营养快线,2017/12/28 15:47,C,饮料,乳制品
3855,4.5,营养快线,2017/12/28 16:29,C,饮料,乳制品
3857,4.0,营养快线,2017/12/29 19:17,C,饮料,乳制品
3858,4.5,营养快线,2017/12/30 18:37,C,饮料,乳制品
3863,8.0,160g盼盼手撕面包,2017/1/1 11:33,C,非饮料,饼干糕点
3872,6.0,160g盼盼手撕面包,2017/4/18 16:13,C,非饮料,饼干糕点
3875,8.0,160g盼盼手撕面包,2017/4/30 15:47,C,非饮料,饼干糕点
3880,8.0,160g盼盼手撕面包,2017/5/5 15:49,C,非饮料,饼干糕点
3881,6.0,160g盼盼手撕面包,2017/5/10 22:45,C,非饮料,饼干糕点
3882,8.0,160g盼盼手撕面包,2017/5/12 10:21,C,非饮料,饼干糕点
3892,6.0,160g盼盼手撕面包,2017/5/25 17:32,C,非饮料,饼干糕点
3905,8.0,160g盼盼手撕面包,2017/6/15 15:29,C,非饮料,饼干糕点
3913,8.0,160g盼盼手撕面包,2017/6/29 18:45,C,非饮料,饼干糕点
3918,8.0,160g盼盼手撕面包,2017/7/25 11:45,C,非饮料,饼干糕点
3922,6.0,160g盼盼手撕面包,2017/8/19 20:16,C,非饮料,饼干糕点
3924,6.0,160g盼盼手撕面包,2017/8/23 18:56,C,非饮料,饼干糕点
3932,7.0,160g盼盼手撕面包,2017/9/3 19:06,C,非饮料,饼干糕点
3933,7.0,160g盼盼手撕面包,2017/9/8 15:12,C,非饮料,饼干糕点
3937,6.0,160g盼盼手撕面包,2017/9/11 03:53,C,非饮料,饼干糕点
3942,6.0,160g盼盼手撕面包,2017/9/16 18:28,C,非饮料,饼干糕点
3945,8.0,160g盼盼手撕面包,2017/9/20 14:03,C,非饮料,饼干糕点
3947,7.0,160g盼盼手撕面包,2017/9/22 09:37,C,非饮料,饼干糕点
3949,8.0,160g盼盼手撕面包,2017/9/26 14:59,C,非饮料,饼干糕点
3950,6.0,160g盼盼手撕面包,2017/9/27 09:10,C,非饮料,饼干糕点
3955,6.0,160g盼盼手撕面包,2017/10/5 12:06,C,非饮料,饼干糕点
3956,6.0,160g盼盼手撕面包,2017/10/5 20:24,C,非饮料,饼干糕点
3957,8.0,160g盼盼手撕面包,2017/10/5 21:17,C,非饮料,饼干糕点
3960,7.0,160g盼盼手撕面包,2017/10/10 18:02,C,非饮料,饼干糕点
3967,8.0,160g盼盼手撕面包,2017/10/15 18:39,C,非饮料,饼干糕点
3969,6.0,160g盼盼手撕面包,2017/10/18 03:41,C,非饮料,饼干糕点
