,金额,商品,支付时间,地点,大类,二级类
786,1.5,40g双汇玉米热狗肠,2017/9/23 20:51,E,非饮料,肉干/豆制品/蛋
788,1.5,40g双汇玉米热狗肠,2017/9/24 00:29,E,非饮料,肉干/豆制品/蛋
789,1.5,40g双汇玉米热狗肠,2017/9/24 08:50,E,非饮料,肉干/豆制品/蛋
790,3.0,40g双汇玉米热狗肠,2017/9/24 09:09,E,非饮料,肉干/豆制品/蛋
794,1.5,40g双汇玉米热狗肠,2017/9/24 15:14,E,非饮料,肉干/豆制品/蛋
795,4.5,40g双汇玉米热狗肠,2017/9/24 15:43,E,非饮料,肉干/豆制品/蛋
796,1.5,40g双汇玉米热狗肠,2017/9/24 17:43,E,非饮料,肉干/豆制品/蛋
799,1.5,40g双汇玉米热狗肠,2017/9/25 12:36,E,非饮料,肉干/豆制品/蛋
800,1.5,40g双汇玉米热狗肠,2017/9/25 15:05,E,非饮料,肉干/豆制品/蛋
808,1.5,40g双汇玉米热狗肠,2017/9/28 16:45,E,非饮料,肉干/豆制品/蛋
812,1.5,40g双汇玉米热狗肠,2017/9/29 18:16,E,非饮料,肉干/豆制品/蛋
813,1.5,40g双汇玉米热狗肠,2017/9/29 22:59,E,非饮料,肉干/豆制品/蛋
817,1.5,40g双汇玉米热狗肠,2017/9/30 13:42,E,非饮料,肉干/豆制品/蛋
818,1.5,40g双汇玉米热狗肠,2017/9/30 15:52,E,非饮料,肉干/豆制品/蛋
819,1.5,40g双汇玉米热狗肠,2017/9/30 17:42,E,非饮料,肉干/豆制品/蛋
820,3.0,40g双汇玉米热狗肠,2017/9/30 19:42,E,非饮料,肉干/豆制品/蛋
821,1.5,40g双汇玉米热狗肠,2017/10/1 00:14,E,非饮料,肉干/豆制品/蛋
822,3.0,40g双汇玉米热狗肠,2017/10/1 00:16,E,非饮料,肉干/豆制品/蛋
823,4.5,40g双汇玉米热狗肠,2017/10/1 01:44,E,非饮料,肉干/豆制品/蛋
824,3.0,40g双汇玉米热狗肠,2017/10/1 01:53,E,非饮料,肉干/豆制品/蛋
825,3.0,40g双汇玉米热狗肠,2017/10/1 03:46,E,非饮料,肉干/豆制品/蛋
827,1.5,40g双汇玉米热狗肠,2017/10/1 09:46,E,非饮料,肉干/豆制品/蛋
828,1.5,40g双汇玉米热狗肠,2017/10/1 10:31,E,非饮料,肉干/豆制品/蛋
829,1.5,40g双汇玉米热狗肠,2017/10/1 11:37,E,非饮料,肉干/豆制品/蛋
830,2.0,40g双汇玉米热狗肠,2017/10/1 12:15,E,非饮料,肉干/豆制品/蛋
831,2.0,40g双汇玉米热狗肠,2017/10/1 12:17,E,非饮料,肉干/豆制品/蛋
832,4.5,40g双汇玉米热狗肠,2017/10/1 12:19,E,非饮料,肉干/豆制品/蛋
833,2.0,40g双汇玉米热狗肠,2017/10/1 12:38,E,非饮料,肉干/豆制品/蛋
834,1.5,40g双汇玉米热狗肠,2017/10/1 12:48,E,非饮料,肉干/豆制品/蛋
836,1.5,40g双汇玉米热狗肠,2017/10/1 13:11,E,非饮料,肉干/豆制品/蛋
837,1.5,40g双汇玉米热狗肠,2017/10/1 14:10,E,非饮料,肉干/豆制品/蛋
838,1.5,40g双汇玉米热狗肠,2017/10/1 15:12,E,非饮料,肉干/豆制品/蛋
839,1.5,40g双汇玉米热狗肠,2017/10/1 16:17,E,非饮料,肉干/豆制品/蛋
840,3.0,40g双汇玉米热狗肠,2017/10/1 16:52,E,非饮料,肉干/豆制品/蛋
841,3.0,40g双汇玉米热狗肠,2017/10/1 17:42,E,非饮料,肉干/豆制品/蛋
842,1.5,40g双汇玉米热狗肠,2017/10/1 17:54,E,非饮料,肉干/豆制品/蛋
843,1.5,40g双汇玉米热狗肠,2017/10/1 19:07,E,非饮料,肉干/豆制品/蛋
844,3.0,40g双汇玉米热狗肠,2017/10/1 20:17,E,非饮料,肉干/豆制品/蛋
845,1.5,40g双汇玉米热狗肠,2017/10/1 20:19,E,非饮料,肉干/豆制品/蛋
846,1.5,40g双汇玉米热狗肠,2017/10/1 21:38,E,非饮料,肉干/豆制品/蛋
847,3.0,40g双汇玉米热狗肠,2017/10/1 22:44,E,非饮料,肉干/豆制品/蛋
848,1.5,40g双汇玉米热狗肠,2017/10/1 22:55,E,非饮料,肉干/豆制品/蛋
849,1.5,40g双汇玉米热狗肠,2017/10/1 23:03,E,非饮料,肉干/豆制品/蛋
850,1.5,40g双汇玉米热狗肠,2017/10/1 23:30,E,非饮料,肉干/豆制品/蛋
851,1.5,40g双汇玉米热狗肠,2017/10/2 05:57,E,非饮料,肉干/豆制品/蛋
852,1.5,40g双汇玉米热狗肠,2017/10/2 06:46,E,非饮料,肉干/豆制品/蛋
853,3.0,40g双汇玉米热狗肠,2017/10/2 11:04,E,非饮料,肉干/豆制品/蛋
854,3.0,40g双汇玉米热狗肠,2017/10/2 13:18,E,非饮料,肉干/豆制品/蛋
855,3.0,40g双汇玉米热狗肠,2017/10/2 13:32,E,非饮料,肉干/豆制品/蛋
856,3.0,40g双汇玉米热狗肠,2017/10/2 13:49,E,非饮料,肉干/豆制品/蛋
857,3.0,40g双汇玉米热狗肠,2017/10/2 14:41,E,非饮料,肉干/豆制品/蛋
859,3.0,40g双汇玉米热狗肠,2017/10/2 14:43,E,非饮料,肉干/豆制品/蛋
860,2.0,40g双汇玉米热狗肠,2017/10/2 14:53,E,非饮料,肉干/豆制品/蛋
861,2.0,40g双汇玉米热狗肠,2017/10/2 15:24,E,非饮料,肉干/豆制品/蛋
862,2.0,40g双汇玉米热狗肠,2017/10/2 15:31,E,非饮料,肉干/豆制品/蛋
863,2.0,40g双汇玉米热狗肠,2017/10/2 15:32,E,非饮料,肉干/豆制品/蛋
864,1.5,40g双汇玉米热狗肠,2017/10/2 17:31,E,非饮料,肉干/豆制品/蛋
865,1.5,40g双汇玉米热狗肠,2017/10/2 18:03,E,非饮料,肉干/豆制品/蛋
868,1.5,40g双汇玉米热狗肠,2017/10/2 22:55,E,非饮料,肉干/豆制品/蛋
869,1.5,40g双汇玉米热狗肠,2017/10/3 02:40,E,非饮料,肉干/豆制品/蛋
870,1.5,40g双汇玉米热狗肠,2017/10/3 04:37,E,非饮料,肉干/豆制品/蛋
871,1.5,40g双汇玉米热狗肠,2017/10/3 05:21,E,非饮料,肉干/豆制品/蛋
872,1.5,40g双汇玉米热狗肠,2017/10/3 07:23,E,非饮料,肉干/豆制品/蛋
874,1.5,40g双汇玉米热狗肠,2017/10/3 07:59,E,非饮料,肉干/豆制品/蛋
875,1.5,40g双汇玉米热狗肠,2017/10/3 08:08,E,非饮料,肉干/豆制品/蛋
876,1.5,40g双汇玉米热狗肠,2017/10/3 08:41,E,非饮料,肉干/豆制品/蛋
877,1.5,40g双汇玉米热狗肠,2017/10/3 08:47,E,非饮料,肉干/豆制品/蛋
879,1.5,40g双汇玉米热狗肠,2017/10/3 08:59,E,非饮料,肉干/豆制品/蛋
880,1.5,40g双汇玉米热狗肠,2017/10/3 10:06,E,非饮料,肉干/豆制品/蛋
881,1.5,40g双汇玉米热狗肠,2017/10/3 10:15,E,非饮料,肉干/豆制品/蛋
882,1.5,40g双汇玉米热狗肠,2017/10/3 10:42,E,非饮料,肉干/豆制品/蛋
883,1.5,40g双汇玉米热狗肠,2017/10/3 12:15,E,非饮料,肉干/豆制品/蛋
884,1.5,40g双汇玉米热狗肠,2017/10/3 12:37,E,非饮料,肉干/豆制品/蛋
885,1.5,40g双汇玉米热狗肠,2017/10/3 12:44,E,非饮料,肉干/豆制品/蛋
886,1.5,40g双汇玉米热狗肠,2017/10/3 13:26,E,非饮料,肉干/豆制品/蛋
888,1.5,40g双汇玉米热狗肠,2017/10/3 14:40,E,非饮料,肉干/豆制品/蛋
889,1.5,40g双汇玉米热狗肠,2017/10/3 15:24,E,非饮料,肉干/豆制品/蛋
890,1.5,40g双汇玉米热狗肠,2017/10/3 15:36,E,非饮料,肉干/豆制品/蛋
891,1.5,40g双汇玉米热狗肠,2017/10/3 16:42,E,非饮料,肉干/豆制品/蛋
892,1.5,40g双汇玉米热狗肠,2017/10/3 17:29,E,非饮料,肉干/豆制品/蛋
893,1.5,40g双汇玉米热狗肠,2017/10/3 17:39,E,非饮料,肉干/豆制品/蛋
894,1.5,40g双汇玉米热狗肠,2017/10/3 18:00,E,非饮料,肉干/豆制品/蛋
895,1.5,40g双汇玉米热狗肠,2017/10/3 18:15,E,非饮料,肉干/豆制品/蛋
932,3.0,40g双汇玉米热狗肠,2017/10/11 20:00,E,非饮料,肉干/豆制品/蛋
949,3.0,40g双汇玉米热狗肠,2017/10/15 13:29,E,非饮料,肉干/豆制品/蛋
950,1.5,40g双汇玉米热狗肠,2017/10/15 21:29,E,非饮料,肉干/豆制品/蛋
951,3.0,40g双汇玉米热狗肠,2017/10/16 07:38,E,非饮料,肉干/豆制品/蛋
953,3.0,40g双汇玉米热狗肠,2017/10/16 08:25,E,非饮料,肉干/豆制品/蛋
969,1.5,40g双汇玉米热狗肠,2017/10/20 21:00,E,非饮料,肉干/豆制品/蛋
974,1.5,40g双汇玉米热狗肠,2017/10/21 17:18,E,非饮料,肉干/豆制品/蛋
999,1.5,40g双汇玉米热狗肠,2017/10/28 19:35,E,非饮料,肉干/豆制品/蛋
1000,1.5,40g双汇玉米热狗肠,2017/10/28 21:31,E,非饮料,肉干/豆制品/蛋
1001,1.5,40g双汇玉米热狗肠,2017/10/29 14:08,E,非饮料,肉干/豆制品/蛋
1002,3.0,40g双汇玉米热狗肠,2017/10/29 17:40,E,非饮料,肉干/豆制品/蛋
1003,3.0,40g双汇玉米热狗肠,2017/10/29 19:21,E,非饮料,肉干/豆制品/蛋
1010,3.0,40g双汇玉米热狗肠,2017/11/1 08:45,E,非饮料,肉干/豆制品/蛋
1011,1.5,40g双汇玉米热狗肠,2017/11/1 16:34,E,非饮料,肉干/豆制品/蛋
1013,1.5,40g双汇玉米热狗肠,2017/11/1 18:31,E,非饮料,肉干/豆制品/蛋
1014,1.5,40g双汇玉米热狗肠,2017/11/1 19:09,E,非饮料,肉干/豆制品/蛋
1015,3.0,40g双汇玉米热狗肠,2017/11/1 21:11,E,非饮料,肉干/豆制品/蛋
1017,3.0,40g双汇玉米热狗肠,2017/11/2 14:30,E,非饮料,肉干/豆制品/蛋
1018,3.0,40g双汇玉米热狗肠,2017/11/3 08:15,E,非饮料,肉干/豆制品/蛋
1019,1.5,40g双汇玉米热狗肠,2017/11/3 21:49,E,非饮料,肉干/豆制品/蛋
1020,1.5,40g双汇玉米热狗肠,2017/11/4 10:32,E,非饮料,肉干/豆制品/蛋
1021,1.5,40g双汇玉米热狗肠,2017/11/4 18:27,E,非饮料,肉干/豆制品/蛋
1022,1.5,40g双汇玉米热狗肠,2017/11/5 08:03,E,非饮料,肉干/豆制品/蛋
1023,3.0,40g双汇玉米热狗肠,2017/11/5 16:40,E,非饮料,肉干/豆制品/蛋
1024,1.5,40g双汇玉米热狗肠,2017/11/5 20:13,E,非饮料,肉干/豆制品/蛋
1025,1.5,40g双汇玉米热狗肠,2017/11/6 10:49,E,非饮料,肉干/豆制品/蛋
1026,4.5,40g双汇玉米热狗肠,2017/11/6 11:23,E,非饮料,肉干/豆制品/蛋
1029,1.5,40g双汇玉米热狗肠,2017/11/6 14:06,E,非饮料,肉干/豆制品/蛋
1032,1.5,40g双汇玉米热狗肠,2017/11/6 18:40,E,非饮料,肉干/豆制品/蛋
1033,3.0,40g双汇玉米热狗肠,2017/11/7 08:47,E,非饮料,肉干/豆制品/蛋
1035,1.5,40g双汇玉米热狗肠,2017/11/7 18:18,E,非饮料,肉干/豆制品/蛋
1036,3.0,40g双汇玉米热狗肠,2017/11/7 19:12,E,非饮料,肉干/豆制品/蛋
1037,1.5,40g双汇玉米热狗肠,2017/11/8 09:38,E,非饮料,肉干/豆制品/蛋
1038,3.0,40g双汇玉米热狗肠,2017/11/8 14:25,E,非饮料,肉干/豆制品/蛋
1040,3.0,40g双汇玉米热狗肠,2017/11/8 16:33,E,非饮料,肉干/豆制品/蛋
1042,1.5,40g双汇玉米热狗肠,2017/11/8 18:16,E,非饮料,肉干/豆制品/蛋
1043,3.0,40g双汇玉米热狗肠,2017/11/8 18:45,E,非饮料,肉干/豆制品/蛋
1044,1.5,40g双汇玉米热狗肠,2017/11/9 08:58,E,非饮料,肉干/豆制品/蛋
1045,1.5,40g双汇玉米热狗肠,2017/11/9 17:29,E,非饮料,肉干/豆制品/蛋
1046,1.5,40g双汇玉米热狗肠,2017/11/9 17:36,E,非饮料,肉干/豆制品/蛋
1047,2.0,40g双汇玉米热狗肠,2017/11/9 17:38,E,非饮料,肉干/豆制品/蛋
1048,1.5,40g双汇玉米热狗肠,2017/11/11 16:23,E,非饮料,肉干/豆制品/蛋
1049,1.5,40g双汇玉米热狗肠,2017/11/11 21:53,E,非饮料,肉干/豆制品/蛋
1050,1.5,40g双汇玉米热狗肠,2017/11/12 08:51,E,非饮料,肉干/豆制品/蛋
1053,1.5,40g双汇玉米热狗肠,2017/11/12 12:40,E,非饮料,肉干/豆制品/蛋
1054,1.5,40g双汇玉米热狗肠,2017/11/12 17:09,E,非饮料,肉干/豆制品/蛋
1055,1.5,40g双汇玉米热狗肠,2017/11/12 17:24,E,非饮料,肉干/豆制品/蛋
1056,3.0,40g双汇玉米热狗肠,2017/11/13 02:55,E,非饮料,肉干/豆制品/蛋
1058,1.5,40g双汇玉米热狗肠,2017/11/13 18:03,E,非饮料,肉干/豆制品/蛋
1060,1.5,40g双汇玉米热狗肠,2017/11/14 11:04,E,非饮料,肉干/豆制品/蛋
1064,3.0,40g双汇玉米热狗肠,2017/11/14 16:43,E,非饮料,肉干/豆制品/蛋
1065,3.0,40g双汇玉米热狗肠,2017/11/14 18:41,E,非饮料,肉干/豆制品/蛋
1068,1.5,40g双汇玉米热狗肠,2017/11/15 08:24,E,非饮料,肉干/豆制品/蛋
1070,1.5,40g双汇玉米热狗肠,2017/11/15 17:38,E,非饮料,肉干/豆制品/蛋
1071,1.5,40g双汇玉米热狗肠,2017/11/15 18:04,E,非饮料,肉干/豆制品/蛋
1072,1.5,40g双汇玉米热狗肠,2017/11/16 12:07,E,非饮料,肉干/豆制品/蛋
1073,1.5,40g双汇玉米热狗肠,2017/11/16 14:05,E,非饮料,肉干/豆制品/蛋
1074,3.0,40g双汇玉米热狗肠,2017/11/17 16:36,E,非饮料,肉干/豆制品/蛋
1075,3.0,40g双汇玉米热狗肠,2017/11/17 16:48,E,非饮料,肉干/豆制品/蛋
1079,3.0,40g双汇玉米热狗肠,2017/11/17 19:06,E,非饮料,肉干/豆制品/蛋
1083,1.5,40g双汇玉米热狗肠,2017/11/18 18:20,E,非饮料,肉干/豆制品/蛋
1086,1.5,40g双汇玉米热狗肠,2017/11/19 14:15,E,非饮料,肉干/豆制品/蛋
1087,1.5,40g双汇玉米热狗肠,2017/11/19 16:59,E,非饮料,肉干/豆制品/蛋
1088,1.5,40g双汇玉米热狗肠,2017/11/20 04:34,E,非饮料,肉干/豆制品/蛋
1090,4.5,40g双汇玉米热狗肠,2017/11/20 08:32,E,非饮料,肉干/豆制品/蛋
1091,1.5,40g双汇玉米热狗肠,2017/11/20 12:31,E,非饮料,肉干/豆制品/蛋
1095,3.0,40g双汇玉米热狗肠,2017/11/20 15:09,E,非饮料,肉干/豆制品/蛋
1096,1.5,40g双汇玉米热狗肠,2017/11/20 17:48,E,非饮料,肉干/豆制品/蛋
1097,3.0,40g双汇玉米热狗肠,2017/11/20 18:18,E,非饮料,肉干/豆制品/蛋
1118,1.5,40g双汇玉米热狗肠,2017/12/3 17:03,E,非饮料,肉干/豆制品/蛋
1127,2.0,40g双汇玉米热狗肠,2017/12/4 17:34,E,非饮料,肉干/豆制品/蛋
1130,1.5,40g双汇玉米热狗肠,2017/12/5 20:04,E,非饮料,肉干/豆制品/蛋
1158,1.5,40g双汇玉米热狗肠,2017/12/9 14:56,E,非饮料,肉干/豆制品/蛋
1172,1.5,40g双汇玉米热狗肠,2017/12/11 14:57,E,非饮料,肉干/豆制品/蛋
1176,1.5,40g双汇玉米热狗肠,2017/12/12 17:34,E,非饮料,肉干/豆制品/蛋
1180,2.0,40g双汇玉米热狗肠,2017/12/13 18:03,E,非饮料,肉干/豆制品/蛋
1182,1.5,40g双汇玉米热狗肠,2017/12/14 15:28,E,非饮料,肉干/豆制品/蛋
1183,1.5,40g双汇玉米热狗肠,2017/12/14 16:54,E,非饮料,肉干/豆制品/蛋
1184,1.5,40g双汇玉米热狗肠,2017/12/14 18:22,E,非饮料,肉干/豆制品/蛋
1186,1.5,40g双汇玉米热狗肠,2017/12/15 12:28,E,非饮料,肉干/豆制品/蛋
1189,1.5,40g双汇玉米热狗肠,2017/12/18 20:23,E,非饮料,肉干/豆制品/蛋
1190,1.5,40g双汇玉米热狗肠,2017/12/18 20:26,E,非饮料,肉干/豆制品/蛋
1191,3.0,40g双汇玉米热狗肠,2017/12/19 17:34,E,非饮料,肉干/豆制品/蛋
1192,1.5,40g双汇玉米热狗肠,2017/12/21 09:00,E,非饮料,肉干/豆制品/蛋
1197,1.5,40g双汇玉米热狗肠,2017/12/24 09:03,E,非饮料,肉干/豆制品/蛋
1201,1.5,40g双汇玉米热狗肠,2017/12/27 12:33,E,非饮料,肉干/豆制品/蛋
1202,1.5,40g双汇玉米热狗肠,2017/12/27 18:33,E,非饮料,肉干/豆制品/蛋
1204,1.5,40g双汇玉米热狗肠,2017/12/28 13:00,E,非饮料,肉干/豆制品/蛋
1207,1.5,40g双汇玉米热狗肠,2017/12/28 19:34,E,非饮料,肉干/豆制品/蛋
1208,1.5,40g双汇玉米热狗肠,2017/12/29 09:20,E,非饮料,肉干/豆制品/蛋
1209,1.5,40g双汇玉米热狗肠,2017/12/29 09:21,E,非饮料,肉干/豆制品/蛋
1210,1.5,40g双汇玉米热狗肠,2017/12/29 12:36,E,非饮料,肉干/豆制品/蛋
1211,1.5,40g双汇玉米热狗肠,2017/12/29 14:13,E,非饮料,肉干/豆制品/蛋
1212,3.0,40g双汇玉米热狗肠,2017/12/31 02:10,E,非饮料,肉干/豆制品/蛋
1214,5.0,48g好丽友薯愿香烤原味,2017/3/30 14:29,E,非饮料,膨化食品
1215,5.0,48g好丽友薯愿香烤原味,2017/4/1 16:46,E,非饮料,膨化食品
1222,5.0,48g好丽友薯愿香烤原味,2017/5/9 15:37,E,非饮料,膨化食品
1227,5.0,48g好丽友薯愿香烤原味,2017/5/22 09:17,E,非饮料,膨化食品
1245,5.0,48g好丽友薯愿香烤原味,2017/6/28 11:25,E,非饮料,膨化食品
1246,5.0,48g好丽友薯愿香烤原味,2017/6/28 13:25,E,非饮料,膨化食品
1247,5.0,48g好丽友薯愿香烤原味,2017/6/28 13:32,E,非饮料,膨化食品
1249,5.0,48g好丽友薯愿香烤原味,2017/6/30 17:43,E,非饮料,膨化食品
1252,5.0,48g好丽友薯愿香烤原味,2017/8/7 16:53,E,非饮料,膨化食品
1255,5.0,48g好丽友薯愿香烤原味,2017/9/1 00:53,E,非饮料,膨化食品
1256,5.0,48g好丽友薯愿香烤原味,2017/9/6 20:30,E,非饮料,膨化食品
1269,5.0,48g好丽友薯愿香烤原味,2017/10/29 20:33,E,非饮料,膨化食品
1270,5.0,48g好丽友薯愿香烤原味,2017/10/30 09:01,E,非饮料,膨化食品
1278,5.0,48g好丽友薯愿香烤原味,2017/11/19 21:19,E,非饮料,膨化食品
1281,5.0,48g好丽友薯愿香烤原味,2017/12/2 19:39,E,非饮料,膨化食品
1284,5.0,48g好丽友薯愿香烤原味,2017/12/7 11:00,E,非饮料,膨化食品
1285,5.0,48g好丽友薯愿香烤原味,2017/12/7 11:03,E,非饮料,膨化食品
1289,5.0,48g好丽友薯愿香烤原味,2017/12/13 22:27,E,非饮料,膨化食品
1290,5.0,48g好丽友薯愿香烤原味,2017/12/18 20:11,E,非饮料,膨化食品
1294,3.0,600ml可口可乐,2017/1/11 12:48,E,饮料,碳酸饮料
1301,3.5,600ml可口可乐,2017/4/13 08:58,E,饮料,碳酸饮料
1302,3.0,600ml可口可乐,2017/4/13 19:51,E,饮料,碳酸饮料
1303,3.0,600ml可口可乐,2017/4/14 18:51,E,饮料,碳酸饮料
1304,3.5,600ml可口可乐,2017/4/15 17:39,E,饮料,碳酸饮料
1307,3.0,600ml可口可乐,2017/4/18 22:16,E,饮料,碳酸饮料
1308,3.5,600ml可口可乐,2017/4/19 12:43,E,饮料,碳酸饮料
1313,3.5,600ml可口可乐,2017/5/1 22:50,E,饮料,碳酸饮料
1315,3.0,600ml可口可乐,2017/5/3 08:32,E,饮料,碳酸饮料
1321,3.5,600ml可口可乐,2017/5/12 17:36,E,饮料,碳酸饮料
1325,3.5,600ml可口可乐,2017/5/21 03:18,E,饮料,碳酸饮料
1328,3.0,600ml可口可乐,2017/5/22 02:12,E,饮料,碳酸饮料
1336,3.5,600ml可口可乐,2017/5/23 18:27,E,饮料,碳酸饮料
1338,3.5,600ml可口可乐,2017/5/25 00:04,E,饮料,碳酸饮料
1341,3.0,600ml可口可乐,2017/5/26 18:02,E,饮料,碳酸饮料
1342,3.5,600ml可口可乐,2017/5/26 23:03,E,饮料,碳酸饮料
1343,3.0,600ml可口可乐,2017/5/29 12:20,E,饮料,碳酸饮料
1347,3.5,600ml可口可乐,2017/6/1 00:08,E,饮料,碳酸饮料
1349,3.5,600ml可口可乐,2017/6/1 20:26,E,饮料,碳酸饮料
1358,3.0,600ml可口可乐,2017/6/4 15:47,E,饮料,碳酸饮料
1365,3.5,600ml可口可乐,2017/6/8 09:31,E,饮料,碳酸饮料
1366,3.5,600ml可口可乐,2017/6/8 12:28,E,饮料,碳酸饮料
1374,3.0,600ml可口可乐,2017/6/12 17:31,E,饮料,碳酸饮料
1378,3.5,600ml可口可乐,2017/6/17 17:31,E,饮料,碳酸饮料
1379,3.5,600ml可口可乐,2017/6/17 21:10,E,饮料,碳酸饮料
1381,3.0,600ml可口可乐,2017/6/21 16:57,E,饮料,碳酸饮料
1382,3.0,600ml可口可乐,2017/6/21 17:46,E,饮料,碳酸饮料
1385,3.0,600ml可口可乐,2017/6/23 10:12,E,饮料,碳酸饮料
1387,3.0,600ml可口可乐,2017/6/23 12:03,E,饮料,碳酸饮料
1388,3.5,600ml可口可乐,2017/6/23 12:06,E,饮料,碳酸饮料
1389,3.5,600ml可口可乐,2017/6/23 12:37,E,饮料,碳酸饮料
1390,3.0,600ml可口可乐,2017/6/23 12:44,E,饮料,碳酸饮料
1391,3.0,600ml可口可乐,2017/6/23 13:22,E,饮料,碳酸饮料
1392,3.0,600ml可口可乐,2017/6/23 13:25,E,饮料,碳酸饮料
1393,3.5,600ml可口可乐,2017/6/23 13:28,E,饮料,碳酸饮料
1394,3.5,600ml可口可乐,2017/6/23 15:21,E,饮料,碳酸饮料
1397,3.0,600ml可口可乐,2017/6/23 19:11,E,饮料,碳酸饮料
1398,3.0,600ml可口可乐,2017/6/23 20:38,E,饮料,碳酸饮料
1399,3.0,600ml可口可乐,2017/6/23 20:54,E,饮料,碳酸饮料
1400,3.5,600ml可口可乐,2017/6/23 21:14,E,饮料,碳酸饮料
1403,3.5,600ml可口可乐,2017/6/25 14:49,E,饮料,碳酸饮料
1419,3.0,600ml可口可乐,2017/7/24 16:27,E,饮料,碳酸饮料
1422,3.5,600ml可口可乐,2017/7/25 17:15,E,饮料,碳酸饮料
1428,3.5,600ml可口可乐,2017/8/6 09:31,E,饮料,碳酸饮料
1429,3.5,600ml可口可乐,2017/8/7 12:06,E,饮料,碳酸饮料
1430,3.0,600ml可口可乐,2017/8/12 11:11,E,饮料,碳酸饮料
1431,3.5,600ml可口可乐,2017/8/13 11:48,E,饮料,碳酸饮料
1432,3.0,600ml可口可乐,2017/8/14 15:25,E,饮料,碳酸饮料
1434,3.0,600ml可口可乐,2017/8/17 14:13,E,饮料,碳酸饮料
1435,3.0,600ml可口可乐,2017/8/17 14:52,E,饮料,碳酸饮料
1437,3.0,600ml可口可乐,2017/8/18 09:58,E,饮料,碳酸饮料
1438,3.5,600ml可口可乐,2017/8/18 15:28,E,饮料,碳酸饮料
1439,3.5,600ml可口可乐,2017/8/18 16:46,E,饮料,碳酸饮料
1441,3.0,600ml可口可乐,2017/8/19 13:16,E,饮料,碳酸饮料
1442,3.0,600ml可口可乐,2017/8/19 15:59,E,饮料,碳酸饮料
1443,3.0,600ml可口可乐,2017/8/19 16:49,E,饮料,碳酸饮料
1444,3.0,600ml可口可乐,2017/8/19 17:42,E,饮料,碳酸饮料
1446,3.0,600ml可口可乐,2017/8/20 13:28,E,饮料,碳酸饮料
1450,3.0,600ml可口可乐,2017/8/20 16:51,E,饮料,碳酸饮料
1451,3.0,600ml可口可乐,2017/8/20 17:12,E,饮料,碳酸饮料
1452,3.5,600ml可口可乐,2017/8/24 16:14,E,饮料,碳酸饮料
1453,3.5,600ml可口可乐,2017/9/1 08:39,E,饮料,碳酸饮料
1456,3.0,600ml可口可乐,2017/9/2 17:02,E,饮料,碳酸饮料
1458,3.0,600ml可口可乐,2017/9/3 16:03,E,饮料,碳酸饮料
1461,3.5,600ml可口可乐,2017/9/6 16:40,E,饮料,碳酸饮料
1462,3.5,600ml可口可乐,2017/9/6 21:44,E,饮料,碳酸饮料
1464,3.5,600ml可口可乐,2017/9/9 21:45,E,饮料,碳酸饮料
1465,3.5,600ml可口可乐,2017/9/11 13:00,E,饮料,碳酸饮料
1466,3.5,600ml可口可乐,2017/9/11 23:12,E,饮料,碳酸饮料
1468,3.0,600ml可口可乐,2017/9/14 12:13,E,饮料,碳酸饮料
1470,3.5,600ml可口可乐,2017/9/15 18:09,E,饮料,碳酸饮料
1471,3.5,600ml可口可乐,2017/9/15 19:26,E,饮料,碳酸饮料
1472,3.0,600ml可口可乐,2017/9/16 08:58,E,饮料,碳酸饮料
1473,3.0,600ml可口可乐,2017/9/17 12:09,E,饮料,碳酸饮料
1477,3.5,600ml可口可乐,2017/9/20 15:21,E,饮料,碳酸饮料
1478,3.5,600ml可口可乐,2017/9/21 10:13,E,饮料,碳酸饮料
1479,3.5,600ml可口可乐,2017/9/21 12:46,E,饮料,碳酸饮料
1482,3.0,600ml可口可乐,2017/9/23 15:47,E,饮料,碳酸饮料
1484,3.5,600ml可口可乐,2017/9/23 17:25,E,饮料,碳酸饮料
1485,3.0,600ml可口可乐,2017/9/24 09:37,E,饮料,碳酸饮料
1486,3.0,600ml可口可乐,2017/9/24 16:35,E,饮料,碳酸饮料
1487,3.0,600ml可口可乐,2017/9/25 09:09,E,饮料,碳酸饮料
1490,3.5,600ml可口可乐,2017/9/27 15:29,E,饮料,碳酸饮料
1491,3.5,600ml可口可乐,2017/9/28 12:18,E,饮料,碳酸饮料
1492,3.5,600ml可口可乐,2017/9/30 17:19,E,饮料,碳酸饮料
1494,3.5,600ml可口可乐,2017/9/30 19:40,E,饮料,碳酸饮料
1506,3.5,600ml可口可乐,2017/10/10 21:02,E,饮料,碳酸饮料
1514,3.5,600ml可口可乐,2017/10/14 09:16,E,饮料,碳酸饮料
1516,3.5,600ml可口可乐,2017/10/14 14:58,E,饮料,碳酸饮料
1520,3.5,600ml可口可乐,2017/10/16 17:52,E,饮料,碳酸饮料
1522,3.5,600ml可口可乐,2017/10/17 17:57,E,饮料,碳酸饮料
1523,3.5,600ml可口可乐,2017/10/18 10:06,E,饮料,碳酸饮料
1524,3.5,600ml可口可乐,2017/10/19 09:25,E,饮料,碳酸饮料
1527,3.5,600ml可口可乐,2017/10/20 12:20,E,饮料,碳酸饮料
1532,3.5,600ml可口可乐,2017/10/21 09:28,E,饮料,碳酸饮料
1533,3.5,600ml可口可乐,2017/10/21 18:15,E,饮料,碳酸饮料
